"";"iso2c";"country";"year";"EN.ATM.PM25.MC.M3";"EN.ATM.PM25.MC.ZS";"EG.EGY.PRIM.PP.KD";"EG.FEC.RNEW.ZS";"EG.ELC.RNEW.ZS";"EG.ELC.ACCS.ZS";"EG.CFT.ACCS.ZS";"AG.LND.FRST.ZS";"NY.GDP.TOTL.RT.ZS";"ER.LND.PTLD.ZS";"ER.PTD.TOTL.ZS";"ER.MRN.PTMR.ZS";"EG.ELC.ACCS.UR.ZS";"SH.H2O.BASW.UR.ZS";"SH.STA.BASS.UR.ZS";"EG.ELC.ACCS.RU.ZS";"SH.STA.BASS.RU.ZS";"SH.H2O.BASW.RU.ZS";"ER.H2O.INTR.PC";"SH.H2O.SMDW.ZS";"SH.STA.SMSS.ZS";"iso3c";"region";"capital";"longitude";"latitude";"income";"lending"
"2679";"CL";"Chile";2018;NA;NA;NA;NA;NA;100;NA;NA;11,9986777771166;18,4944542424793;27,0392385768099;28,814450666394;100;NA;NA;100;NA;NA;NA;NA;NA;"CHL";"Latin America & Caribbean";"Santiago";"-70.6475";"-33.475";"High income";"IBRD"
"2680";"CL";"Chile";2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHL";"Latin America & Caribbean";"Santiago";"-70.6475";"-33.475";"High income";"IBRD"
"2681";"CL";"Chile";1980;NA;NA;NA;NA;NA;NA;NA;NA;8,6448828645484;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHL";"Latin America & Caribbean";"Santiago";"-70.6475";"-33.475";"High income";"IBRD"
"2682";"CL";"Chile";1979;NA;NA;NA;NA;NA;NA;NA;NA;8,92629431839124;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHL";"Latin America & Caribbean";"Santiago";"-70.6475";"-33.475";"High income";"IBRD"
"2683";"CL";"Chile";1977;NA;NA;NA;NA;NA;NA;NA;NA;8,46404083666594;NA;NA;NA;NA;NA;NA;NA;NA;NA;81023,336643541;NA;NA;"CHL";"Latin America & Caribbean";"Santiago";"-70.6475";"-33.475";"High income";"IBRD"
"2684";"CL";"Chile";1978;NA;NA;NA;NA;NA;NA;NA;NA;7,19766472383175;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHL";"Latin America & Caribbean";"Santiago";"-70.6475";"-33.475";"High income";"IBRD"
"2685";"CM";"Cameroon";1978;NA;NA;NA;NA;NA;NA;NA;NA;5,54737498503274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2686";"CM";"Cameroon";1982;NA;NA;NA;NA;NA;NA;NA;NA;6,1231801001372;NA;NA;NA;NA;NA;NA;NA;NA;NA;29781,3330168294;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2687";"CM";"Cameroon";1981;NA;NA;NA;NA;NA;NA;NA;NA;7,09324811619253;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2688";"CM";"Cameroon";1977;NA;NA;NA;NA;NA;NA;NA;NA;5,54744399469684;NA;NA;NA;NA;NA;NA;NA;NA;NA;34611,4641283236;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2689";"CM";"Cameroon";1979;NA;NA;NA;NA;NA;NA;NA;NA;8,5567156366398;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2690";"CM";"Cameroon";1980;NA;NA;NA;NA;NA;NA;NA;NA;10,1326715969996;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2691";"CM";"Cameroon";1976;NA;NA;NA;NA;NA;NA;NA;NA;4,04282503185389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2692";"CM";"Cameroon";1966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2693";"CM";"Cameroon";1963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2694";"CM";"Cameroon";1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2695";"CM";"Cameroon";1965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2696";"CM";"Cameroon";1970;NA;NA;NA;NA;NA;NA;NA;NA;3,87602949524858;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2697";"CM";"Cameroon";1967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45105,9245723198;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2698";"CM";"Cameroon";1968;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2699";"CM";"Cameroon";1969;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2700";"CM";"Cameroon";1974;NA;NA;NA;NA;NA;NA;NA;NA;4,27121150161516;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2701";"CM";"Cameroon";1975;NA;NA;NA;NA;NA;NA;NA;NA;4,30588776753138;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2702";"CM";"Cameroon";2017;72,7930962237353;100;NA;NA;NA;61,3423347473145;NA;NA;6,58068439833717;10,6005464149767;10,3821451142253;3,40964063973876;92,3956909179688;77,3304001692438;55,9472769998015;22,1757682525506;17,7958011571215;39,0120216289774;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2703";"CM";"Cameroon";2018;NA;NA;NA;NA;NA;62,6600723266602;NA;NA;6,20460583973401;10,6005464149767;10,3821451142253;3,40964063973876;93,3257293701172;NA;NA;23,033573776803;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2704";"CM";"Cameroon";2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2705";"CM";"Cameroon";2020;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2706";"CM";"Cameroon";1991;NA;NA;6,55096936254438;83,1895540491278;98,5608856088561;29;NA;50,9741702100654;7,24666935166182;NA;NA;NA;63;NA;NA;6,1105153508515;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2707";"CM";"Cameroon";1992;NA;NA;6,83405772532913;84,4345120320773;98,7212276214834;32,676155090332;NA;50,5087685896215;8,19609111315801;NA;NA;NA;69,796630859375;NA;NA;7,07510906471777;NA;NA;21840,8753822853;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2708";"CM";"Cameroon";1993;NA;NA;7,67989416097405;83,9366435585062;98,9406779661017;33,8180122375488;NA;50,0433669691777;5,28400005027323;NA;NA;NA;70,7437744140625;NA;NA;7,73160048823155;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2709";"CM";"Cameroon";1994;NA;NA;7,78572273171671;83,6094178182129;98,8235294117647;34,9610633850098;NA;49,5779653487339;6,91411522119278;NA;NA;NA;71,6823196411133;NA;NA;8,38617551515039;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2710";"CM";"Cameroon";1971;NA;NA;NA;NA;NA;NA;NA;NA;3,45821888036316;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2711";"CM";"Cameroon";1972;NA;NA;NA;NA;NA;NA;NA;NA;3,56298696513502;NA;NA;NA;NA;NA;NA;NA;NA;NA;39754,3212073431;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2712";"CM";"Cameroon";1973;NA;NA;NA;NA;NA;NA;NA;NA;4,50206630216388;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2713";"CM";"Cameroon";1985;NA;NA;NA;NA;NA;NA;NA;NA;12,8326109600014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2714";"CM";"Cameroon";1986;NA;NA;NA;NA;NA;NA;NA;NA;4,98318891504047;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2715";"CM";"Cameroon";1987;NA;NA;NA;NA;NA;NA;NA;NA;7,29825335581509;NA;NA;NA;NA;NA;NA;NA;NA;NA;25440,1613856743;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2716";"CM";"Cameroon";1988;NA;NA;NA;NA;NA;NA;NA;NA;5,82722878638172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2717";"CM";"Cameroon";1989;NA;NA;NA;NA;NA;NA;NA;NA;10,1099754361151;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2718";"CM";"Cameroon";1990;75,0066749022861;100;6,24092251922607;81,5931350753616;98,4797923618836;NA;NA;51,4395718305092;13,1044371605892;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2719";"CM";"Cameroon";2004;NA;NA;6,53908542655535;85,4638640699605;95,3771289537713;47,1;12,64;44,9239491442957;6,4672008935071;NA;NA;NA;77,1;82,8760664698358;55,5609708383514;19,4741834213429;24,8273154857651;38,5400750716251;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2720";"CM";"Cameroon";2005;63,453084420867;100;6,43027532897705;86,2274527042475;94,2057942057942;47,3551368713379;13,5;44,4585475238518;8,40090891253925;NA;NA;NA;81,1945419311523;82,4395835106619;55,5934291099262;15,434603464464;24,2168517776894;38,6559636317703;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2721";"CM";"Cameroon";2006;NA;NA;5,93669996624535;85,4250299015103;88,8170779475127;49;14,13;43,993145903408;10,5288236978788;NA;NA;NA;73;81,9984358425409;55,6258390012367;25,8088567842043;23,6108433751933;38,7579322500308;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2722";"CM";"Cameroon";2007;NA;NA;5,42170525937823;80,7135636506803;74,8235742895289;48,2;15,06;43,5277442829642;10,8406866515336;NA;NA;NA;90,4;81,552623465473;55,6582005122828;6,42658569535084;23,009290278277;38,8459809264066;14575,3278033935;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2723";"CM";"Cameroon";2008;NA;NA;5,31584028986837;80,7141090693985;75,8493223024116;50,4718246459961;15,87;43,0623426625204;12,0576799593491;NA;NA;NA;83,9547119140625;81,1021463794579;55,6905136430645;16,5168748372317;22,4121924869407;38,9201096608976;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2724";"CM";"Cameroon";1983;NA;NA;NA;NA;NA;NA;NA;NA;6,74606676601056;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2725";"CM";"Cameroon";1984;NA;NA;NA;NA;NA;NA;NA;NA;10,6387963308823;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2726";"CM";"Cameroon";1960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2727";"CM";"Cameroon";1961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2728";"CM";"Cameroon";1962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50567,4576367882;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2729";"CM";"Cameroon";2001;NA;NA;6,67953257820162;85,1956399245448;98,1078791301892;46,2;10,57;46,3201540056271;6,30194118863669;NA;NA;NA;83,95034;84,1575270936754;55,5197169847082;13,8618883439653;26,568728518276;38,1088897398816;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2730";"CM";"Cameroon";2002;NA;NA;6,57419431006074;85,212308398444;96,4242424242424;44,114875793457;11,27;45,8547523851833;5,9333978371726;NA;NA;NA;78,6064147949219;83,7350382613427;55,4959091544087;13,8481651772581;26,0616088186561;38,2665381256808;16689,4878601399;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2731";"CM";"Cameroon";2003;NA;NA;6,57627771853081;85,2471929797989;95,7654723127036;45,2187843322754;11,91;45,3893507647395;5,87891737873651;NA;NA;NA;79,4495544433594;83,3078847200628;55,5284641865122;14,4486652283933;25,4422344994208;38,4102665695953;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2732";"CM";"Cameroon";2012;62,776696996933;100;5,0200407863383;78,0478383205715;75,3650793650794;54,9463424682617;19,44;41,2007361807451;9,32073440116834;NA;NA;NA;88,2775726318359;79,2535909459271;55,8192823635479;17,7069090580572;20,0683543773928;39,0774251800149;12706,3821318293;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2733";"CM";"Cameroon";2009;NA;NA;5,6381764343169;79,093464793693;70,6726612484869;51,5325622558594;16,76;42,5969410420765;6,38854563193927;NA;NA;NA;84,8966369628906;80,6470045844956;55,7227783935819;16,8705520994886;21,819550001184;38,980318453504;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2734";"CM";"Cameroon";2010;59,2934031505085;100;5,50139722986101;78,6042341724908;73,2157992880149;53,2583656311035;17,6;42,1315394216327;7,89325381050037;NA;NA;NA;87,4571990966797;80,1871980805866;55,7549947638349;16,8582603598642;21,2313628210071;39,0266073042255;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2735";"CM";"Cameroon";2011;58,0769014769414;100;5,09118343187508;78,3692621317238;75,291335922986;53,7;18,45;41,6661378011889;8,96708690479351;NA;NA;NA;87,5;79,7227268677304;55,7871627538236;16,8419198902486;20,6476309464101;39,0589762130626;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2736";"CM";"Cameroon";2015;77,0517429779876;100;4,77752966152165;76,5384004118885;76,1171944362237;58,7187347412109;21,98;39,8045313194136;6,45060948163642;NA;NA;NA;90,5345916748047;77,8181949268353;55,9153509111347;20,489556073936;18,3572565038197;39,0492524295638;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2737";"CM";"Cameroon";2016;73,2052912702734;100;NA;NA;NA;60,0260848999023;23,04;39,3391296989698;5,74824978093747;10,6;10,3820772995156;3,407166611;91,4655227661133;77,3304001692438;55,9472769998015;21,3210860094756;17,7958011571215;39,0120216289774;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2738";"CM";"Cameroon";2013;58,186338147769;100;4,99740806308893;77,6145782700282;75,3357531760436;56,1663246154785;20,22;40,7353345603012;8,39219592067022;NA;NA;NA;88,6673583984375;78,7797903151768;55,8513535930078;18,9630391044604;19,4935331139552;39,0819542050825;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2739";"CM";"Cameroon";2014;56,7153055798615;100;4,86007743828645;76,9753907919409;75,3250975292588;56,8;21,06;40,2699329398574;8,04355004366138;NA;NA;NA;89,2;78,3013249754795;55,8833764422034;18,801944612456;18,9231671560977;39,0725632882655;12036,0510148684;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2740";"CM";"Cameroon";1997;NA;NA;7,2565397474657;84,5769478211407;98,849104859335;38,4034004211426;NA;48,1817604874024;8,65042590203963;NA;NA;NA;74,4034194946289;NA;NA;10,3976934908805;NA;NA;19031,7522827123;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2741";"CM";"Cameroon";1998;NA;NA;7,11731246520024;84,3765683847177;98,3585858585859;40,7;NA;47,7163588669586;5,25048187224747;NA;NA;NA;79;NA;NA;10,1794693504608;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2742";"CM";"Cameroon";1995;72,5750130995431;100;7,60767199897755;84,4774033090506;98,850987432675;36,1059150695801;NA;49,1125637282901;9,51151427853843;NA;NA;NA;72,6079788208008;NA;NA;9,04543113498299;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2743";"CM";"Cameroon";1996;NA;NA;7,43060127884895;84,937845664018;98,8624612202689;37,2531623840332;NA;48,6471621078462;9,92698856979043;NA;NA;NA;73,5164413452148;NA;NA;9,71307688474491;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2744";"CM";"Cameroon";1999;NA;NA;6,89252364048889;86,1299165456244;98,7559241706161;40,70849609375;NA;47,2509572465148;5,24759905909788;NA;NA;NA;76,1111373901367;NA;NA;11,8081734740694;NA;NA;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2745";"CM";"Cameroon";2000;70,8294828226436;100;6,89961322561551;84,4826180250164;98,9080459770115;41;9,88;46,785555626071;11,0004926660136;NA;NA;NA;79;84,5753512170614;55,5435248150078;9,2214536779181;27,0758482178959;37,9373214121977;NA;NA;NA;"CMR";"Sub-Saharan Africa";"Yaounde";"11.5174";"3.8721";"Lower middle income";"Blend"
"2746";"CN";"China";1960;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2747";"CN";"China";1961;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2748";"CN";"China";1964;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2749";"CN";"China";2000;60,7048393224178;99,999996120588;10,2330505139265;29,7307148369434;16,6394981921286;96,9071044921875;46,78;18,8534674304607;2,52263192412884;NA;NA;NA;100;98,2474428439994;77,4975055452304;95,1766206990479;44,4237215320849;70,4027357339848;NA;NA;26,5569796442121;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2750";"CN";"China";1962;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4225,18287096144;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2751";"CN";"China";1963;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2752";"CN";"China";2003;NA;NA;9,9942099834131;23,9465795861498;15,0370403322247;97,7929000854492;49,52;19,8788157889481;2,09279680643831;NA;NA;NA;99,6573257446289;98,1797712930746;79,8444335739125;96,5615073679357;48,3483307278584;72,3956319911749;NA;NA;29,4762340715932;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2753";"CN";"China";2004;NA;NA;10,3559973757278;20,2494792551361;16,2232664186372;98,0476760864258;50,04;20,2205924450474;4,85902758917283;NA;NA;NA;99,6996688842773;98,1458791337284;80,6267429168064;96,8928305027163;50,3545937209268;73,3894779607596;NA;NA;31,5989992398565;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2754";"CN";"China";2001;NA;NA;9,83358330647969;28,4558153762583;18,9585191657511;97,2181396484375;47,95;19,1952569787798;2,54492947966495;NA;NA;NA;99,6187515258789;98,2474428439994;78,2798148881244;95,8026231475718;44,2994271816843;70,4027357339848;NA;NA;26,8018765351726;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2755";"CN";"China";2002;NA;NA;9,62184205654561;27,0982015214674;17,6186278990475;97,5149002075195;48,61;19,5370361678916;1,88953327255923;NA;NA;NA;99,6327743530273;98,2136258631649;79,0621242310183;96,1932710716505;46,3299418814448;71,4000512489166;2196,9696969697;NA;27,5265379308415;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2756";"CN";"China";1970;NA;NA;NA;NA;NA;NA;NA;NA;0,837844832876181;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2757";"CN";"China";1971;NA;NA;NA;NA;NA;NA;NA;NA;0,810448180413408;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2758";"CN";"China";1972;NA;NA;NA;NA;NA;NA;NA;NA;0,961404324853638;NA;NA;NA;NA;NA;NA;NA;NA;NA;3263,2274978829;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2759";"CN";"China";1973;NA;NA;NA;NA;NA;NA;NA;NA;1,83619968966491;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2760";"CN";"China";1974;NA;NA;NA;NA;NA;NA;NA;NA;4,84421995666802;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2761";"CN";"China";1975;NA;NA;NA;NA;NA;NA;NA;NA;7,16207278656078;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2762";"CN";"China";1976;NA;NA;NA;NA;NA;NA;NA;NA;8,97306755787299;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2763";"CN";"China";2005;66,1745038879297;99,999996861798;10,2813087845064;18,2038186462091;16,1750249753446;98,2774353027344;50,83;20,5623721343634;5,2056819362446;NA;NA;NA;99,7651519775391;98,1119493851264;81,4090522597003;97,1768283162938;52,3487308606483;74,3815891576708;NA;NA;33,8885360592331;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2764";"CN";"China";1965;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2765";"CN";"China";1966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
"2766";"CN";"China";1967;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3728,04983102511;NA;NA;"CHN";"East Asia & Pacific";"Beijing";"116.286";"40.0495";"Upper middle income";"IBRD"
